id,chronological_order,working_title,one_line_summary,life_stage,story_arc,characters,locations,themes,source_tier,primary_work,primary_book,primary_chapter,verse_range,festival_tags,age_sensitivity,estimated_story_strength,visual_potential,independent_story_score,source_confidence,variant_notes
DKS_0327,327,"Krishna, Balarama and Pradyumna Fly to Sonitpura on Garuda","To rescue Aniruddha from Bana, Krishna, Baladeva and Pradyumna fly out on Garuda, Krishna assuming eight arms and innumerable heads with his weapons.",dwaraka,pradyumna_and_aniruddha,Krishna; Baladeva; Pradyumna; Garuda,toward Sonitpura,divine form; march to war; rescue,A,"Harivamsha (Dutt, Gutenberg #61937)",1,264,,,mild_violence,4,4,3,4,
DKS_0328,328,"The Yadavas' Grief and Search for Aniruddha || Aniruddha's wives lament and the whole Yadava assembly falls into grief; Krishna broods over the disappearance, and messengers are sent out to search mountains, forests and every country in vain.","Aniruddha's wives lament and the whole Yadava assembly falls into grief; Krishna broods over the disappearance, and messengers are sent out to search mountains, forests and every country in vain.",dwaraka,pradyumna_and_aniruddha,Krishna; Aniruddha's wives; Ahuka; Viprithu; Anadhrishti,Dwarka,grief; search; family anxiety,A,"Harivamsha (Dutt, Gutenberg #61937)",1,268,,,all,3,2,3,4,
DKS_0329,329,"Narada Reveals Aniruddha's Captivity by Vana || Narada arrives at the anxious court and tells Krishna that Vana's daughter Usha, with Chitralekha, took Aniruddha, that Vana bound him with serpent-shafts, and that he lives imprisoned awaiting rescue.","Narada arrives at the anxious court and tells Krishna that Vana's daughter Usha, with Chitralekha, took Aniruddha, that Vana bound him with serpent-shafts, and that he lives imprisoned awaiting rescue.",dwaraka,pradyumna_and_aniruddha,Narada; Krishna; Vana; Aniruddha; Usha,Dwarka,revelation; news; relief,A,"Harivamsha (Dutt, Gutenberg #61937)",1,268,,,all,3,2,3,4,
DKS_0330,330,"Kartikeya Duels the Yadavas; Krishna Counters Brahmashira || Kartikeya rides out and strikes Krishna, Baladeva and Pradyumna; when he discharges the world-destroying Brahmashira weapon, Krishna's discus blots out its lustre, and he strikes down Kartikeya's burning Sakti.","Kartikeya rides out and strikes Krishna, Baladeva and Pradyumna; when he discharges the world-destroying Brahmashira weapon, Krishna's discus blots out its lustre, and he strikes down Kartikeya's burning Sakti.",dwaraka,pradyumna_and_aniruddha,Kartikeya; Krishna; Baladeva; Pradyumna,Sonitpura battlefield,duel; divine weapon; counter-weapon,A,"Harivamsha (Dutt, Gutenberg #61937)",1,274,,,mild_violence,4,4,3,4,
DKS_0331,331,"Krishna Celebrates Aniruddha's Wedding and Grants the Kingdom to Kumbhanda || Krishna celebrates Aniruddha and Usha's wedding, and confers Vana's kingdom on the minister Kumbhanda, who had counselled mercy toward Aniruddha.","Krishna celebrates Aniruddha and Usha's wedding, and confers Vana's kingdom on the minister Kumbhanda, who had counselled mercy toward Aniruddha.",dwaraka,pradyumna_and_aniruddha,Krishna; Aniruddha; Usha; Kumbhanda; Narada,Sonitpura,wedding; reward; succession,A,"Harivamsha (Dutt, Gutenberg #61937)",1,276,,,all,3,3,3,4,
DKS_0332,332,"Usha Is Welcomed into the Yadu Family || Back in Dwarka, Ahuka bids a festival; Usha is conducted to Aniruddha's house amid benedictions, and Devaki, Revati and Rukmini welcome her with tears of joy, closing the Vana episode.","Back in Dwarka, Ahuka bids a festival; Usha is conducted to Aniruddha's house amid benedictions, and Devaki, Revati and Rukmini welcome her with tears of joy, closing the Vana episode.",dwaraka,pradyumna_and_aniruddha,Ahuka; Usha; Aniruddha; Devaki; Rukmini; Revati,Dwarka,reception; family; homecoming,A,"Harivamsha (Dutt, Gutenberg #61937)",1,277,,,all,3,2,3,4,
DKS_0333,333,Vishnu Commands Yogamaya to Transfer Balarama and Arrange the Exchange,"Vishnu directs Yogamaya to draw the unborn Balarama from Devaki's womb into Rohini's, and to be born herself as Nanda's daughter.",birth,pradyumna_and_aniruddha,Vishnu; Yogamaya; Rohini; Devaki,Gokula; Mathura,divine_plan; concealment,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,2,4-15,,all,4,3,3,5,
DKS_0334,334,Kamsa Dashes the Infant and Yogamaya Warns Him,"When Kamsa dashes the girl against a stone she rises as the eight-armed goddess Yogamaya, warns him that his slayer is already born, and Kamsa, shaken, repents and frees Devaki and Vasudeva.",birth,pradyumna_and_aniruddha,Yogamaya; Kamsa; Devaki; Vasudeva,Mathura,divine_justice; warning; repentance,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,4,7-27,,mild_violence,5,5,4,5,
DKS_0335,335,Shambara Steals the Infant Pradyumna,"Pradyumna, Kama reborn as Krishna's son, is abducted as a newborn by the asura Shambara and thrown into the sea.",dwaraka,pradyumna_and_aniruddha,Pradyumna; Krishna; Rukmini; Shambara,Dvaraka,destiny; danger; rebirth,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,55,1-2,,all,4,4,4,5,"Age at abduction varies: six days (VP), seventh night (Harivamsha); BP just 'newborn'. All cast him into the sea."
DKS_0336,336,"Mayavati (Rati) Rescues and Raises Pradyumna || A fish swallows the infant; a cook finds him, and Mayavati, who is Rati, recognizes Kama reborn and raises him as her own.","A fish swallows the infant; a cook finds him, and Mayavati, who is Rati, recognizes Kama reborn and raises him as her own.",dwaraka,pradyumna_and_aniruddha,Pradyumna; Mayavati; Rati,Shambara's palace,providence; identity; love,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,55,3-14,,all,4,4,4,5,Cross-ref: Shambara-stole cluster (bp10c_024); Harivamsha expands (hv_b2_042-047).
DKS_0337,337,Pradyumna Slays Shambara,"Armed with the great science of countering illusion, Pradyumna challenges and beheads the demon Shambara.",dwaraka,pradyumna_and_aniruddha,Pradyumna; Shambara; Mayavati,Shambara's palace,battle; illusion; vengeance,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,55,15-23,,all,4,5,5,5,BP: 'great science of countering illusion'; VP: slays the enchanter with his own eighth illusion.
DKS_0338,338,Pradyumna Returns to Dvaraka and Is Recognized,"Pradyumna returns to Dvaraka with Mayavati; Rukmini recognizes her long-lost son, and the city rejoices.",dwaraka,pradyumna_and_aniruddha,Pradyumna; Rukmini; Mayavati; Devaki,Dvaraka,reunion; joy; recognition,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,55,24-39,,all,4,3,4,5,Harivamsha has Rukmini recognize him by a dream and Vrishni marks; BP has her recognize her long-lost son.
DKS_0339,339,Aniruddha Is Betrothed to Rukmi's Granddaughter,"Setting aside his grudge for his sister Rukmini's sake, Rukmi weds his granddaughter Rocana to Aniruddha in Bhojakata.",dwaraka,pradyumna_and_aniruddha,Rukmi; Aniruddha; Rocana; Rukmini,Bhojakata,family; marriage; reconciliation,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,61,19-26,,all,3,3,3,5,"Both: Aniruddha wed to Rukmi's granddaughter, celebrated at Bhojakata."
DKS_0340,340,"Bana's Thousand Arms and Shiva's Boon || The thousand-armed asura Bana, son of Bali and devotee of Shiva, wins the boon of a worthy rival in battle.","The thousand-armed asura Bana, son of Bali and devotee of Shiva, wins the boon of a worthy rival in battle.",dwaraka,pradyumna_and_aniruddha,Bana; Shiva,Shonitapura,pride; boon; destiny,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,62,1-10,,all,3,4,3,5,BP-only background beat for the Bana episode.
DKS_0341,341,Usha Dreams of Aniruddha,"Bana's daughter Usha dreams of a beloved youth, and her friend Chitralekha paints the princes to identify him as Aniruddha.",dwaraka,pradyumna_and_aniruddha,Usha; Chitralekha; Aniruddha,Shonitapura,dream; love; recognition,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,62,11-21,,all,4,5,4,5,Both: Usha dreams of the youth and Chitralekha paints the princes until she recognizes Aniruddha.
DKS_0342,342,Aniruddha Is Brought to Usha and They Unite,"Chitralekha, by her mystic power, carries the sleeping Aniruddha to Shonitapura, where he lives secretly with Usha.",dwaraka,pradyumna_and_aniruddha,Chitralekha; Aniruddha; Usha,Shonitapura; Dvaraka,magic; secret love; abduction,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,62,21-25,,all,4,4,4,5,BP: Chitralekha carries the sleeping Aniruddha to Shonitapura; Harivamsha: they are united in secret Gandharva marriage.
DKS_0343,343,Bana Captures and Binds Aniruddha,Bana's guards discover the secret union; Bana finds Aniruddha with Usha and binds him with serpent-nooses.,dwaraka,pradyumna_and_aniruddha,Bana; Aniruddha; Usha,Shonitapura,discovery; capture; wrath,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,62,26-34,,all,4,4,4,5,BP and VP: bound with serpent-nooses; Harivamsha: fettered with serpentine shafts via Tamasika illusion.
DKS_0344,344,Krishna and Shiva Duel with Divine Weapons,"The Vrishnis besiege Shonitapura; Shiva and Skanda fight for Bana, and Krishna repels Shiva's celestial weapons.",dwaraka,pradyumna_and_aniruddha,Krishna; Balarama; Shiva; Skanda; Bana,Shonitapura,war; divine combat; loyalty,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,63,1-12,,mild_violence,5,5,4,5,BP: Krishna repels Shiva's celestial weapons; Harivamsha: exchange of Indra/Shiva/Varuna/Vaishnava weapons.
DKS_0345,345,Krishna Stupefies Shiva and Puts Skanda to Flight,"Krishna throws the Jrimbhana astra, stupefying Shiva, and Pradyumna routs Skanda, while Bana's mother shields her son.",dwaraka,pradyumna_and_aniruddha,Krishna; Shiva; Pradyumna; Skanda; Kotara,Shonitapura,divine power; battle; mother's love,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,63,13-20,,mild_violence,4,5,4,5,BP: Jrimbhana astra; VP: weapon of yawning. VP bundles the three-headed Fever's defeat here.
DKS_0346,346,Krishna Severs Bana's Thousand Arms and Spares Him,"Krishna severs Bana's thousand arms with his discus; Shiva intercedes, and Krishna spares Bana with four arms remaining.",dwaraka,pradyumna_and_aniruddha,Krishna; Bana; Shiva; Prahrada,Shonitapura,mercy; devotion; honor,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,63,20-48,,mild_violence,5,5,4,5,Arms remaining varies: four (BP) vs two (Harivamsha/VP). Shiva intercedes in all.
DKS_0347,347,Aniruddha and Usha Are Freed,"Bana surrenders, gives Aniruddha and Usha to Krishna, and the Vrishnis return in triumph to Dvaraka.",dwaraka,pradyumna_and_aniruddha,Krishna; Bana; Aniruddha; Usha,Shonitapura; Dvaraka,release; union; triumph,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,63,49-52,,all,4,4,3,5,BP: Bana surrenders and hands them over; Harivamsha: the serpent-bonds fall away at the sight of Garuda.
DKS_0348,348,"Pradyumna's Valor and Wounding || Pradyumna destroys Shalva's illusions and slays many foes, but is struck senseless by Dyuman's mace; recovering, he rebukes his charioteer for drawing him from the field.","Pradyumna destroys Shalva's illusions and slays many foes, but is struck senseless by Dyuman's mace; recovering, he rebukes his charioteer for drawing him from the field.",dwaraka,pradyumna_and_aniruddha,Pradyumna; Dyuman; Shalva,Dwaraka (battlefield),valor; honor; combat,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,76,17-32,,mild_violence,4,4,3,5,
DKS_0349,349,Krishna's Sons and the Yadu Lineage,"The text enumerates Krishna's sixteen thousand wives and his many sons — Pradyumna, Aniruddha and others — and traces the line through Vajra, the sole Yadu survivor of the coming internecine war.",later_life,pradyumna_and_aniruddha,Krishna; Pradyumna; Aniruddha; Vajra; Rukmini,Dwaraka,lineage; progeny; continuity,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,90,28-45,,all,2,2,2,5,
DKS_0350,350,Balarama Marries Revati,"Some days after the founding of Dwaraka, Baladeva weds Revati, the daughter of king Revata, with Rishabha's consent.",dwaraka,balarama_stories,Balarama; Revati; Krishna,Dwaraka,marriage,A,"Harivamsha (Dutt, Gutenberg #61937)",1,115,,,all,2,2,2,4,"Harivamsha: weds Revati, daughter of king Revata; VP: after sporting two months in Vraja, marries Revati daughter of Raivata."
DKS_0351,351,"Krishna Defeats the Besieging Kings and Demons || Uddhava recalls how Krishna destroyed the hosts of Kala, Magadha (Jarasandha) and Shalva that besieged Dwaraka, and slew Shambara, Dvivida, Bana, Mura, Balvala, Dantavakra and others.","Uddhava recalls how Krishna destroyed the hosts of Kala, Magadha (Jarasandha) and Shalva that besieged Dwaraka, and slew Shambara, Dvivida, Bana, Mura, Balvala, Dantavakra and others.",dwaraka,balarama_stories,Krishna; Jarasandha; Shalva; Bana; Mura; Dantavakra,Dwaraka; the surrounding battlefields,defence of the city; demon-slaying; valour,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",3,3,9-10,,all,3,3,3,5,"Recall bundling many battles (Kala, Magadha, Shalva, Shambara, Dvivida, Bana, Mura, Balvala, Dantavakra)."
DKS_0352,352,Balarama Revisits Vraja,"Balarama returns to Nanda's Gokula, consoles the pining gopis with Krishna's message, and stays two months in their company.",dwaraka,balarama_stories,Balarama; Gopis; Nanda; Yashoda,Gokula,reunion; separation; comfort,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,65,1-17,,all,3,3,3,5,
DKS_0353,353,Balarama Drags the Yamuna,"Intoxicated by Varuni, Balarama summons the Yamuna to sport; when she refuses, he drags her with his plough until she begs forgiveness.",dwaraka,balarama_stories,Balarama; Yamuna,Yamuna river,power; intoxication; wrath,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,65,18-33,,all,4,5,5,5,
DKS_0354,354,"The Gorilla Dvivida Ravages the Land || The gorilla Dvivida, Narakasura's friend, wreaks havoc on the countryside in revenge, burning villages, drowning lands and defiling sages' hermitages.","The gorilla Dvivida, Narakasura's friend, wreaks havoc on the countryside in revenge, burning villages, drowning lands and defiling sages' hermitages.",dwaraka,balarama_stories,Dvivida; Balarama,Anarta,revenge; destruction; chaos,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,67,1-8,,all,3,4,3,5,Cross-ref: Dvivida-slaying cluster (bp10c_069/vp5_036_01).
DKS_0355,355,Balarama Slays the Ape Dvivida,"The ape Dvivida insults Balarama and his women; Balarama fells him with his mace, freeing the land of the menace.",dwaraka,balarama_stories,Balarama; Dvivida,Raivataka hill,combat; monster-slaying; justice,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,67,9-27,,mild_violence,4,5,4,5,BP: Balarama fells him with his mace; VP: a single blow of the fist.
DKS_0356,356,"Balarama Seeks Samba's Release and Is Insulted || Balarama goes to Hastinapura as peacemaker, but the Kauravas, drunk on pride, mock the Yadavas and refuse to release Samba.","Balarama goes to Hastinapura as peacemaker, but the Kauravas, drunk on pride, mock the Yadavas and refuse to release Samba.",dwaraka,balarama_stories,Balarama; Duryodhana; Uddhava; Dhritarashtra,Hastinapura,diplomacy; insult; pride,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,68,13-38,,all,4,3,4,5,Cross-ref: Balarama-drags-Hastinapura cluster (bp10c_072).
DKS_0357,357,Balarama Drags Hastinapura with His Plough,"Enraged, Balarama seizes his plough and drags the city of Hastinapura toward the Ganga; the terrified Kauravas surrender Samba and Lakshmana.",dwaraka,balarama_stories,Balarama; Duryodhana; Samba; Lakshmana,Hastinapura; Ganga,wrath; power; surrender,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,68,39-53,,all,5,5,5,5,All: Balarama hooks his plough under the city and threatens to fling it into the Ganga; the Kauravas yield Samba and the bride.
DKS_0358,358,"Balarama Slays the Suta Romaharshana || At Naimisha, Balarama, seeing the suta Romaharshana seated without rising to honor the sages, kills him with a blade of kusha grass; the sages cry out that he has committed brahma-hatya.","At Naimisha, Balarama, seeing the suta Romaharshana seated without rising to honor the sages, kills him with a blade of kusha grass; the sages cry out that he has committed brahma-hatya.",dwaraka,balarama_stories,Balarama; Romaharshana; the Naimisha sages,Naimisha forest,transgression; consequence; caste honor,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,78,15-31,,mild_violence,4,3,4,5,
DKS_0359,359,"The Sages Prescribe Balarama's Penance || The sages instruct Balarama that to expiate the brahmana-slaying he must slay the demon Balvala, who defiles their sacrifice, and then perform a year-long pilgrimage.","The sages instruct Balarama that to expiate the brahmana-slaying he must slay the demon Balvala, who defiles their sacrifice, and then perform a year-long pilgrimage.",dwaraka,balarama_stories,Balarama; the Naimisha sages; Balvala,Naimisha forest,penance; atonement; instruction,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,78,32-39,,all,3,3,3,5,
